시장형태,등록형태,시도,시군구,시장명,주소(지번),주소(도로명),"시장크기 (1=대형시장, 2=중대형시장, 3=중형시장, 4=소형시장)","시장면적(단위선택: 1=제곱미터, 2=평형)",시장면적(㎡),시장면적(평),"소유형태(1=법인시장, 2=개인시장, 3=공설시장, 4=공동시장)","외부형태(전통시장: 1=상가건물형, 2=노점형, 3=장옥형, 4=상가주택형)","개설주기(1=상설, 2=정기, 3=상설+정기)", 정기(장날1), 정기(장날2),상설+정기(장날1), 상설+정기(장날2),전체점포수,영업점포수(합),영업점포수(임차점포수),비영업 점포수(빈점포),비영업 점포수(기타점포), 노점수,2017년-점포소유상인,2017년-점포임차상인,2017년-종업원수,2017년-노점상인수,2017년-총시장상인," 상인회 운영여부(1=운영, 2=미운영)"," 상인회 조직형태(1=시군구청 등록 상인회, 2=상점가진흥조합, 3=사업조합 또는 협동조합, 4=사단법인, 5=임의단체)",상근직원 명수,상인회 회원 수,"보유현황 - 1고객지원센터(1=있음, 2=없음)","보유현황 - 2유아놀이방(어린이놀이터)(1=있음, 2=없음)","보유현황 - 4고객휴게실(1=있음, 2=없음)","보유현황 - 5수유센터(1=있음, 2=없음)","보유현황 - 6물품보관함(1=있음, 2=없음)","보유현황 - 7자전거보관함(1=있음, 2=없음)","보유현황 - 10쇼핑카트(1=있음, 2=없음)","문2) 보유현황 - 12고객동선통로(1=있음, 2=없음)","보유현황 - 16시장전용 고객주차장(1=있음, 2=없음)",보유갯수 - 16시장전용 고객주차장,"보유여부 - 2소화전(1=있음, 2=없음)",보유개수-2소화전,"보유여부 - 3공용소화기(1=있음, 2=없음)",보유개수 - 3공용소화기,"보유여부 - 5경보기(1=있음, 2=없음)",보유개수 - 5경보기,"화재/가스감지센서(1=있음, 2=없음)",보유개수 -화재/가스 감지센서,"보유여부 - 7자동 화재속보 설비(1=있음, 2=없음)",보유개수 - 7자동화재속보설비,"보유여부 - 1CCTV(1=있음, 2=없음)","보유여부 - 2공동수도시설(노점/장옥형)(1=있음, 2=없음)","보유여부 - 3공동화장실(1=있음, 2=없음)",보유개수 -3공동화장실,"보유여부 - 4아케이드(1=있음, 2=없음)","보유여부 - 5냉방시설(1=있음, 2=없음)","보유여부 - 6난방시설(1=있음, 2=없음)","보유여부 - 7가스시설(1=있음, 2=없음)","보유여부 - 8엘리베이터/에스컬레이터(건물형만)(1=있음, 2=없음)","보유여부 - 9장애인용 화장실(1=있음, 2=없음)","보유여부 - 10배수시설(1=있음, 2=없음)","보유여부 - 11실외 가로등(1=있음, 2=없음)","보유여부 - 12전기배선시설(1=있음, 2=없음)","보유여부 - 13건물실내조명 (LED조명 설치 여부)(1=LED조명, 2=형광등 및 백열등)","보유여부 - 13건물실내조명 (LED조명 설치 여부)(1=LED조명, 2=형광등 및 백열등)","보유여부 - 1이동/고정식,이벤트 광장(1=있음, 2=없음)","보유여부 - 2테마거리(1=있음, 2=없음)","보유여부 - 3TV광고판(1=있음, 2=없음)","보유여부 - 4LED광고판(1=있음, 2=없음)","보유여부 - 6아치/조형물(1=있음, 2=없음)","시장/상점가의 주력 상품 여부(1=있음, 2=없음)","시장/상점가의 주력 상품의 개수(1=1개, 2=2개, 3=3개, 4=4개 이상)",시장/상점가의 주력 상품의 상품명
전통시장,인정,서울,광진구,영동교골목시장,서울특별시 광진구 자양4동 246의111,서울특별시 광진구 동일로10길 30,3,1,"8,481",,4,4,1,,,,,105,100,90,5,0,1,10,90,23,1,124,1,2,,100,2,2,2,2,2,2,2,1,2,,1,2,1,8,1,1,1,1,1,1,1,,1,3,1,,,1,,2,1,1,1,1,,2,2,2,2,1,2,,
전통시장,인정,서울,광진구,자양전통시장,서울특별시 광진구 자양동 602,서울특별시 광진구 자양번영로6길 20,3,1,"8,677",,1,4,1,,,,,136,136,132,0,0,3,4,132,37,3,176,1,1,1,136,1,1,1,2,1,1,1,1,1,1,1,4,1,120,1,2,1,2,1,10,1,,1,1,1,,,1,,1,1,1,1,1,,1,2,1,1,1,2,,
전통시장,등록,서울,광진구,조양시장(건물형),서울특별시 광진구 자양동 6-20,서울특별시 광진구 아차산로 30길 39,4,2,"2,640",800,1,1,1,,,,,33,33,33,0,0,0,0,33,40,0,73,2,,,,2,2,2,2,2,2,1,2,2,,1,2,1,5,1,14,1,215,2,,1,,1,3,2,1,1,1,2,2,1,1,1,,2,2,2,2,2,2,2,,
전통시장,인정,서울,광진구,중곡제일전통시장(중곡제일시장),서울특별시 광진구 중곡동 221-6번지,서울특별시 광진구 긴고랑로11길 14,3,1,"12,581",,4,4,1,,,,,142,134,129,8,0,4,5,129,103,4,241,1,3,1,134,1,1,1,2,1,1,1,1,1,1,1,1,1,150,1,1,1,40,2,,1,,1,4,1,,,1,,1,1,1,1,1,,1,2,1,1,1,2,,
전통시장,인정,서울,광진구,화양제일골목시장,서울특별시 광진구 화양동 34-72호,서울특별시 광진구 아차산로29길 59 ,4,1,"5,164",,4,4,1,,,,,86,86,84,0,0,17,2,84,41,17,144,1,1,1,86,2,2,2,2,2,2,2,2,1,1,1,2,1,6,1,1,1,1,1,1,1,,2,,1,,,1,,2,1,1,1,,2,2,2,2,2,1,2,,
전통시장,인정,서울,구로구,가리봉시장,서울특별시 구로구 가리봉동 123-62,서울특별시 구로구 우마3길 15 ,4,1,"1,400",,4,1,1,,,,,71,68,68,3,0,0,0,68,4,0,72,1,1,1,68,2,2,2,2,2,2,2,1,2,,1,1,1,15,2,,2,,2,,1,,1,2,1,2,2,2,2,2,1,1,1,,2,2,2,2,2,1,1,1,야채
전통시장,등록,서울,구로구,개봉중앙시장,서울특별시 구로구 개봉동 324-1,서울특별시 구로구 개봉로 17길 34,4,1,991,,1,1,1,,,,,28,28,28,0,0,0,0,28,10,0,38,2,,,,1,2,2,2,2,2,1,2,2,,1,6,1,5,1,8,1,80,2,,1,,1,2,2,1,1,1,1,2,1,1,1,,2,2,2,2,1,2,2,,
전통시장,등록,서울,구로구,개봉프라자,서울특별시 구로구 개봉동 269의1,서울특별시 구로구 개봉로11나길 10-16 ,4,1,"2,653",,4,1,1,,,,,114,61,61,53,0,0,0,61,21,0,82,1,1,2,41,1,2,1,2,2,1,1,1,1,2,1,20,1,50,1,10,1,40,1,1,1,,1,3,2,1,1,1,1,1,1,1,1,,2,2,2,2,2,2,1,1,의류
전통시장,등록,서울,구로구,구로시장,서울특별시 구로구 구로동734-17 2층,서울특별시 구로구 구로동로22길 17-4 ,3,1,"4,776",,4,1,1,,,,,198,157,124,41,0,18,33,124,8,18,183,1,1,1,157,1,2,1,2,2,2,1,1,2,,1,4,1,4,1,1,1,20,1,1,1,,1,1,1,1,1,1,2,2,1,1,1,1,,2,1,2,2,2,1,3,순대복 한복 의류
전통시장,인정,서울,구로구,남구로시장,서울특별시 구로구 구로2동 730-52,서울특별시 구로구 구로동로26길 41,3,1,"10,092",,4,4,1,,,,,218,218,207,0,0,0,11,207,50,0,268,1,1,1,218,1,2,1,2,2,2,1,1,1,1,1,2,1,4,1,1,1,20,2,,1,,1,3,1,,,1,,1,1,1,1,1,,1,1,1,1,1,1,4,채소  과일  생선  정육
전통시장,인정,서울,금천구,남문시장,서울특별시 금천구 독산동 984-10,서울특별시 금천구 시흥대로 144길 17,3,1,"7,465",,4,1,1,,,,,115,115,115,0,0,7,0,115,79,7,201,1,1,1,115,1,2,1,2,2,2,2,1,1,1,1,3,1,52,1,15,1,1,1,1,1,,1,1,1,1,1,1,2,1,1,1,1,,2,2,2,2,1,1,1,1,야채
전통시장,인정,서울,금천구,은행나무시장,서울특별시 금천구 시흥동 828-45,서울특별시 금천구 금하로 25길 9 지하1층,4,1,"3,632",,4,4,1,,,,,68,61,61,7,0,17,0,61,24,17,102,1,1,1,61,2,2,2,2,2,2,2,1,2,,1,19,1,19,2,,2,,2,,2,,2,,2,,,2,,2,1,1,1,,2,1,2,2,2,1,1,2,정육  야채
전통시장,인정,서울,금천구,현대시장,서울특별시 금천구 시흥동 828-45,서울특별시 금천구 독산로 27길 52,3,1,"13,782",,4,4,1,,,,,226,223,203,3,0,0,20,203,445,0,668,1,1,2,202,1,2,1,2,2,2,2,1,1,1,1,3,1,80,1,164,1,164,1,164,1,,1,1,1,,,1,,1,1,1,1,,2,1,2,2,2,1,1,3,야채  축산  수산건어물
전통시장,인정,서울,노원구,공릉동도깨비시장,서울특별시 노원구 공릉1동 561-36,서울특별시 노원구 동일로180길 53,3,1,"10,275",,4,4,1,,,,,113,113,113,0,0,8,0,113,159,8,280,1,1,1,105,1,2,2,2,2,2,1,1,1,1,1,50,1,40,1,110,1,70,2,,1,,2,,1,,,1,,2,1,1,1,1,,1,2,1,1,1,2,,
전통시장,인정,서울,노원구,상계중앙시장,서울특별시 노원구 상계동 389-681,서울특별시 노원구 상계로 23가길 24,4,1,"9,735",,4,4,1,,,,,70,66,65,4,0,9,1,65,70,9,145,1,1,1,66,1,2,1,2,2,2,2,2,2,,1,65,1,50,1,20,1,20,1,20,1,,2,,1,,,1,,2,1,1,1,1,,2,2,2,1,1,2,,
전통시장,인정,서울,도봉구,방학동도깨비시장,서울특별시 도봉구 방학동 633-15,서울특별시 도봉구 도당로 13가길 17 2층,4,1,"3,722",,4,4,1,,,,,95,95,94,0,0,4,1,94,91,4,190,1,3,1,95,1,2,1,1,1,1,1,1,1,1,1,2,1,30,1,95,1,20,2,,1,,1,1,1,,,1,,1,1,1,1,1,2,2,2,1,1,1,1,1,울금
전통시장,등록,서울,도봉구,신도봉시장,서울특별시 도봉구 도봉동 611,서울특별시 도봉구 도당로 27길 60,4,1,"1,812",,1,1,1,,,,,26,19,19,7,0,3,0,19,14,3,36,1,5,,14,1,2,2,2,2,2,2,2,1,1,1,1,1,20,1,6,1,25,1,1,1,,1,1,1,1,1,1,2,1,1,1,1,,2,2,2,2,2,2,2,,
전통시장,인정,서울,도봉구,쌍문시장,서울특별시 도봉구 쌍문동 94-29,서울특별시 도봉구 도봉로113길 20,4,1,"2,520",,4,1,1,,,,,96,88,84,8,0,0,4,84,56,0,144,1,1,,69,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,27,1,29,2,,1,,2,,2,2,2,1,2,2,2,1,2,1,,2,2,2,2,2,2,,
전통시장,인정,서울,도봉구,창동골목시장,서울특별시 도봉구 창동 557-45 일대,서울특별시 도봉구 덕릉로58길 16,4,1,"1,812",,4,4,1,,,,,61,61,58,0,0,5,3,58,48,5,114,1,1,1,61,2,2,1,2,2,2,2,1,2,,1,6,1,60,1,3,1,6,2,,1,,2,,1,,,1,,2,1,1,1,1,2,2,2,1,1,1,2,,
전통시장,인정,서울,도봉구,창동신창시장,서울특별시 도봉구 창동 578-47,서울특별시 도봉구 덕릉로 57길 17,4,1,"3,722",,4,4,1,,,,,87,87,82,0,0,240,5,82,87,240,414,1,4,1,87,1,1,1,2,2,2,2,1,1,1,1,100,1,93,1,30,1,30,2,,1,,1,1,1,,,1,,2,1,1,1,1,,1,2,1,1,1,2,,
전통시장,인정,서울,동대문구,경동광성상가,서울특별시 동대문구 제기동 917,서울특별시 동대문구 고산자로 464,4,1,"6,600",,4,4,1,,,,,78,78,78,0,0,93,0,78,152,93,323,1,1,1,78,2,2,2,2,2,2,2,2,2,,1,6,1,8,1,1,1,1,1,1,1,,1,1,1,,,1,,2,1,1,1,1,2,2,2,2,2,1,2,,
전통시장,등록,서울,동대문구,경동시장,서울특별시 동대문구 제기동 1015,서울특별시 동대문구 왕산로 147,2,2,"8,250",2500,1,1,1,,,,,500,500,500,0,0,0,0,500,970,0,1470,1,1,1,500,1,1,1,1,2,2,2,2,1,1,1,20,1,50,1,6,1,1,1,1,1,,1,5,1,1,1,1,2,2,1,1,1,1,,2,2,2,2,1,1,4,수삼 정육 고추 마늘
전통시장,인정,서울,동대문구,답십리시장,서울특별시 동대문구 답십리동 66-39,서울특별시 동대문구 답신리로51길 3-10,4,1,"4,419",,4,4,1,,,,,83,83,70,0,0,0,13,70,39,0,122,1,1,1,69,2,2,2,2,2,2,2,2,2,,1,3,1,10,1,1,1,15,2,,1,,1,1,1,,,1,,2,1,1,1,,2,2,2,2,2,1,2,,
전통시장,인정,서울,동대문구,답십리현대시장,서울특별시 동대문구 답십리동 967-5,서울특별시 동대문구 전농로 4길 38,4,1,"2,821",,4,4,1,,,,,76,72,50,4,0,0,22,50,118,0,190,1,1,2,72,1,2,2,2,2,2,1,1,1,1,1,2,1,54,1,109,1,109,2,,1,,1,1,1,,,1,,2,1,1,1,1,,1,2,1,1,1,2,,
전통시장,등록,서울,동대문구,동부시장,서울특별시 동대문구 답십리동 495-1,서울특별시 동대문구 천호대로 281,4,1,"4,048",,1,1,1,,,,,32,32,32,0,0,1,0,32,26,1,59,1,1,,32,1,2,2,2,2,2,2,2,1,1,1,3,1,10,1,1,1,1,1,1,1,,1,3,2,1,1,1,2,1,1,1,1,1,,2,2,2,2,2,2,,
전통시장,등록,서울,동대문구,동서시장,서울특별시 동대문구 제기동 650,서울특별시 동대문구 왕산로33길 13 ,3,1,"2,838",,1,1,1,,,,,101,101,98,0,0,0,3,98,77,0,178,1,5,,89,2,2,2,2,2,2,2,1,1,1,1,20,1,50,1,2,1,1,1,1,1,,1,2,2,2,2,1,2,1,1,1,1,1,,2,2,2,2,1,1,1,과일
전통시장,인정,서울,동대문구,서울약령시장,서울특별시 동대문구  제기동 1082,서울특별시 동대문구 약령중앙로26,2,1,"235,100",,4,4,1,,,,,"1,004",920,830,34,50,150,90,830,2000,150,3070,1,1,2,920,1,2,2,2,2,1,2,1,1,1,1,6,1,50,1,30,1,30,2,,1,,1,1,1,,,1,,1,1,1,1,,2,1,2,2,2,1,1,1,한약재 전문시장
전통시장,등록,서울,동대문구,용두시장,서울특별시 동대문구 용두동 231-5,서울특별시 동대문구 무학로37길 12,4,1,"1,260",,1,1,1,,,,,75,10,5,55,10,15,5,5,0,15,25,1,1,,10,2,2,2,2,2,2,2,2,2,,1,2,1,30,1,1,1,1,2,,2,,1,1,2,2,2,1,2,2,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,서울,동대문구,이경시장,서울특별시 동대문구 휘경동 151-3,서울특별시 동대문구 휘경로 53,4,1,"3,815",,1,1,1,,,,,16,16,13,0,0,0,3,13,13,0,29,1,5,,16,1,2,2,2,2,2,2,2,1,1,1,3,1,4,2,,1,16,1,16,1,,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,,
전통시장,등록,서울,동대문구,이문제일시장,서울특별시 동대문구 이문동 250-1,서울특별시 동대문구 이문로 200,4,1,"3,300",,4,4,1,,,,,13,6,2,7,0,0,4,2,20,0,26,2,,,,1,2,1,2,1,1,1,1,1,1,1,3,1,4,1,1,1,1,2,,1,,1,1,2,,,1,,2,1,1,1,1,,2,2,2,2,2,2,,
전통시장,등록,서울,동대문구,전곡시장,서울특별시 동대문구 장안동 108-5,서울특별시 동대문구 한천로 190,4,1,"1,682",,1,1,1,,,,,15,15,15,0,0,0,0,15,17,0,32,1,5,1,15,1,2,2,2,2,1,1,2,1,1,1,2,1,4,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,,
전통시장,등록,서울,동대문구,전농로터리시장,서울특별시 동대문구 전농동 295-52,서울특별시 동대문구 전농로 15길 7,4,1,"6,029",,1,4,1,,,,,109,90,90,19,0,7,0,90,81,7,178,1,1,1,90,1,2,1,2,2,2,2,1,2,,1,2,1,20,1,2,1,1,2,,1,,1,1,1,,,1,,1,1,1,1,,2,1,2,2,2,1,2,,
전통시장,인정,서울,동대문구,청량리농수산물시장,서울특별시 동대문구 제기동 899-1,서울특별시 동대문구 경동시장로 21,3,2,"4,950",1500,3,1,1,,,,,105,105,94,0,0,0,11,94,31,0,136,1,1,1,105,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,119,1,1,1,,1,1,1,2,2,1,2,2,1,1,1,1,,2,2,2,2,1,2,,
전통시장,인정,서울,동대문구,청량리수산시장,서울특별시 동대문구 용두동 20-1,서울특별시 동대문구 고산자로 34길 48의1,3,1,"4,532",,4,4,1,,,,,103,100,89,3,0,6,11,89,139,6,245,1,1,1,99,2,2,2,2,2,2,2,2,2,,1,2,1,106,2,,2,,2,,1,,1,2,2,,,1,,2,1,1,1,1,,2,2,2,2,1,1,4,생선및어패류
전통시장,인정,서울,동대문구,청량리전통시장,서울특별시 동대문구 제기동 632의 18,서울특별시 동대문구 경동시장로8길 30 ,4,1,"2,243",,4,4,1,,,,,73,73,73,0,0,2,0,73,76,2,151,1,1,2,73,2,2,2,2,2,2,1,1,2,,1,2,1,30,1,70,1,70,2,,1,,2,,1,,,1,,2,1,1,1,1,,2,2,2,1,1,2,,
전통시장,인정,서울,동대문구,청량리종합시장,서울특별시 동대문구 제기동 998,서울특별시 동대문구 경동시장로 3-1,3,1,720,,4,4,1,,,,,113,105,105,8,0,0,0,105,171,0,276,1,1,1,105,2,2,1,2,2,2,2,2,1,1,1,16,1,30,1,1,1,1,1,1,1,,1,1,2,,,1,,2,1,1,1,,2,2,2,2,2,2,1,3,과일 견과 야채
전통시장,인정,서울,동대문구,청량리청과물시장,서울특별시 동대문구 제기동 995,서울특별시 동대문구 경동시장로 7,3,1,"116,862",,4,4,1,,,,,101,101,101,0,0,0,0,101,110,0,211,1,1,1,101,1,2,2,2,2,2,2,2,1,1,1,4,1,5,1,50,1,101,2,,1,,1,2,1,,,2,,1,1,1,1,1,,2,2,2,1,1,1,1,과일
전통시장,인정,서울,동대문구,청량종합도매시장(깡통시장),서울특별시 동대문구 제기동 846-38,서울특별시 동대문구 경동시장로9가길 16,4,1,"3,200",,4,4,1,,,,,52,51,51,1,0,0,0,51,90,0,141,1,1,,51,1,2,2,2,2,2,2,1,1,1,1,4,1,20,1,30,1,30,2,,1,,2,,2,,,1,,2,1,1,1,,2,2,2,2,1,1,2,,
전통시장,인정,서울,동대문구,회기시장,서울특별시 동대문구 회기동 57-220,서울특별시 동대문구 회기로25길 11     ,4,1,"4,989",,3,3,1,,,,,65,65,65,0,0,0,0,65,65,0,130,1,1,,56,2,2,2,2,2,2,2,1,2,,1,2,1,12,2,,2,,2,,1,2,1,3,2,,,1,,2,1,1,1,1,,2,2,2,2,2,2,,
전통시장,등록,서울,동작구,강남시장,서울특별시 동작구 상도동 488 강남상가아파트,서울특별시 동작구 상도로 357 아파트 시장,4,1,"1,204",,4,4,1,,,,,21,7,0,14,0,0,7,0,7,0,14,2,,,,2,2,2,2,2,2,2,2,2,,1,2,1,20,1,4,1,4,2,,2,,1,3,2,,,1,,2,1,1,2,,2,2,2,2,2,2,2,,
전통시장,인정,서울,동작구,남성시장,서울특별시 동작구 사당동 88-3,서울특별시 동작구 동작대로29길 8(사당동),3,1,"6,500",,4,4,1,,,,,136,136,133,0,0,9,3,133,248,9,393,1,1,1,117,1,2,2,2,2,2,2,2,2,,1,2,1,28,2,,2,,2,,2,,2,,2,,,2,,2,2,1,1,,2,2,2,2,2,1,1,1,농수산품
전통시장,인정,서울,동작구,남성역골목시장,서울특별시 동작구 사당동 267-4,서울특별시 동작구 사당로 16가길 19,4,1,"5,579",,4,1,1,,,,,96,93,93,3,0,4,0,93,25,4,122,1,1,,68,2,2,2,2,2,2,2,2,2,,1,61,1,3,2,,2,,2,,1,,2,,2,2,2,2,2,2,1,1,1,1,,2,2,2,2,2,2,,
전통시장,인정,서울,동작구,본동인정시장,서울특별시 동작구 본동 187-1,서울특별시 동작구 매봉로 177,4,1,"8,092",,4,4,1,,,,,64,56,52,8,0,2,4,52,15,2,73,2,,,,2,2,2,2,2,2,2,2,2,,2,,1,15,2,,2,,2,,2,,2,,2,,,1,,2,1,1,2,,2,2,2,2,2,2,2,,
전통시장,등록,서울,동작구,사당시장,서울특별시 동작구 사당동 318-8 사당시장,서울특별시 동작구 사당로244,4,1,"2,046",,1,1,1,,,,,20,15,15,5,0,0,0,15,11,0,26,2,,,,1,2,2,2,2,2,2,2,1,1,1,2,1,3,1,2,1,2,2,,1,,1,1,2,1,1,1,2,2,1,1,1,,2,2,2,2,2,2,2,,
전통시장,인정,서울,동작구,상도전통시장,서울특별시 동작구 상도동 464-33,서울특별시 동작구 상도로 47길 8,4,1,"7,777",,4,4,1,,,,,87,87,85,0,0,1,2,85,15,1,103,1,1,,50,2,2,2,2,2,2,2,2,2,,2,,1,80,2,,2,,2,,1,,2,,2,,,1,,2,1,1,1,,2,2,1,2,1,2,2,,
전통시장,등록,서울,동작구,성대시장,서울특별시 동작구 상도동 324-1 성대시장,서울특별시 동작구상도로102,4,1,"2,214",,1,1,1,,,,,56,53,52,3,0,0,1,52,36,0,89,2,,,,1,1,2,2,2,2,2,1,1,1,1,15,1,12,1,21,1,26,1,1,1,,1,2,2,1,1,1,2,2,1,1,1,,2,2,2,2,1,2,2,,
전통시장,인정,서울,동작구,성대전통시장,서울특별시 동작구 상도동 324-68,서울특별시 동작구 국사봉1길 41,4,1,"8,000",,4,4,1,,,,,90,90,86,0,0,3,4,86,43,3,136,1,1,,90,2,2,2,2,2,2,2,2,2,,2,,2,,2,,2,,2,,2,,1,1,2,,,2,,2,2,2,2,1,,2,1,2,2,1,2,,
전통시장,등록,서울,동작구,영도시장,서울특별시 동작구 상도동 176-1 영도시장,서울특별시 동작구 장승배기로 10길26,4,1,"4,650",,1,1,1,,,,,51,51,45,0,0,0,6,45,12,0,63,1,5,,34,1,2,2,2,2,1,2,2,1,1,1,57,1,4,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,2,1,1,1,1,,2,2,2,2,2,2,,
전통시장,등록,서울,마포구,공덕시장,서울특별시 마포구 공덕동 256-30,서울특별시 마포구 만리재로길 19길,4,1,"6,500",,1,1,1,,,,,26,26,24,0,0,9,2,24,29,9,64,1,1,,16,2,2,2,2,2,2,2,2,2,,1,2,1,3,1,1,1,2,1,1,1,,1,1,2,1,1,1,2,2,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,서울,마포구,동진시장,서울특별시 마포구 연남동 227-15,서울특별시 마포구 성미산로 198,4,1,"1,107",,1,4,1,,,,,21,21,21,0,0,0,0,21,8,0,29,1,1,,21,2,2,2,2,2,2,2,1,2,,1,3,1,5,1,4,1,2,1,3,1,,1,1,2,,,1,,2,1,1,1,1,,2,2,2,1,2,2,,
전통시장,등록,서울,마포구,마포농수산물시장,"서울특별시 마포구 성산동 533-1 마포농수산물시장,마포구시설관리공단",서울특별시 마포구 성산동 533의 1,3,1,"33,888",,3,1,1,,,,,155,155,155,0,0,0,0,155,308,0,463,1,4,,155,1,2,2,2,1,1,1,1,1,1,1,5,1,5,1,1,1,2,1,1,1,,1,1,1,1,1,1,2,1,1,1,1,1,,1,2,1,1,1,2,,
전통시장,등록,서울,마포구,마포시장,서울특별시 마포구 공덕동 256-5,서울특별시 마포구 마포대로6길 16(공덕동),4,1,"6,500",,1,1,1,,,,,70,70,65,0,0,0,5,65,193,0,263,1,1,,70,2,2,2,2,2,2,2,2,2,,1,2,1,4,1,1,1,1,1,1,1,,1,1,2,2,2,1,2,2,1,1,1,,2,2,2,2,2,2,2,,
전통시장,인정,서울,마포구,망원동월드컵시장,서울특별시 마포구 망원동 479-61,서울특별시 마포구 망원로7길 30(망원동),4,1,"3,369",,4,1,1,,,,,50,50,46,0,0,2,4,46,23,2,75,1,3,1,50,1,2,1,2,2,2,2,1,2,,1,4,1,5,1,2,1,3,1,2,1,,1,1,1,1,1,1,2,2,1,1,1,1,,2,2,1,1,1,2,,
전통시장,인정,서울,마포구,망원시장,서울특별시 마포구 망원동 414-109,서울특별시 마포구 포은로 6길27,4,1,"5,459",,4,4,1,,,,,87,87,87,0,0,7,0,87,203,7,297,1,1,4,70,1,2,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,,1,1,1,,,1,,1,1,1,1,1,,1,2,2,1,2,2,,
전통시장,등록,서울,마포구,서교시장,서울특별시 마포구 서교동 375의 1,서울특별시 마포구 동교로22길 19(서교동),4,2,"2,640",800,1,1,1,,,,,45,45,44,0,0,73,1,44,21,73,139,1,5,,36,1,2,2,2,2,2,2,2,1,1,1,4,1,2,1,1,1,2,1,1,1,,1,1,2,1,1,1,1,1,1,1,1,1,,2,2,2,2,1,2,,
전통시장,인정,서울,마포구,아현시장,서울특별시 마포구 아현동 327-40,서울특별시 마포구 아현동 굴레방로 7길 8,3,1,"11,937",,4,4,1,,,,,173,173,163,0,0,0,10,163,24,0,197,1,1,,159,2,2,2,2,2,2,2,1,2,,1,2,1,4,1,3,1,1,1,1,1,,1,1,1,,,1,,2,1,1,1,1,,2,2,2,2,2,2,,
전통시장,등록,서울,마포구,영진시장,서울특별시 마포구 서교동 485-14,서울특별시 마포구 동교로 12길 21,4,1,800,,4,1,1,,,,,18,7,7,11,0,0,0,7,7,0,14,1,5,,5,2,2,2,2,2,2,2,2,2,,1,2,1,2,1,1,1,1,1,1,2,,1,1,2,2,2,1,2,2,1,1,1,1,,2,2,2,2,2,2,,
전통시장,등록,서울,마포구,합정시장,서울특별시 마포구 합정동 375-1 합정아파트,서울특별시 마포구 양화진길5,4,1,900,,1,4,1,,,,,3,3,3,0,0,0,0,3,9,0,12,2,,,,2,2,2,2,2,2,1,1,2,,1,3,1,2,1,2,1,2,1,1,1,,1,1,2,,,1,,2,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,서울,서대문구,모래내시장,서울특별시 서대문구 남가좌동 293-40 모래내시장,서울특별시 서대문구 수색로 2길 45,3,1,"2,300",,4,1,1,,,,,100,100,95,0,0,30,5,95,40,30,170,1,5,,100,2,2,2,2,2,2,2,2,2,,1,3,1,4,1,2,1,1,1,1,2,,1,1,2,2,2,2,2,2,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,서울,서대문구,백련시장,서울특별시 서대문구 남가좌동 345-4,"서울특별시 서대문구 가재울로6길 53-87(남가좌동, 백련시장아파트)",4,1,"2,148",,4,1,1,,,,,20,20,20,0,0,0,0,20,13,0,33,1,1,2,20,1,2,2,2,2,2,2,2,1,1,1,3,1,2,1,1,1,2,1,1,1,,1,1,2,1,1,1,2,2,1,1,1,1,,2,2,2,2,2,2,,
전통시장,등록,서울,서대문구,연희사러가,서울특별시 서대문구 연희동 131의 1,서울특별시 서대문구 연희맛로 23(연희동),4,1,"3,443",,1,1,1,,,,,29,29,29,0,0,0,0,29,20,0,49,1,1,1,29,1,1,2,2,1,1,1,1,1,1,1,5,1,5,1,2,1,2,1,2,1,,1,1,2,1,1,1,2,1,1,1,1,1,,2,2,2,1,2,1,2,유명빵집 수입품코너
전통시장,인정,서울,서대문구,영천시장,서울특별시 서대문구 영천동 323,서울특별시 서대문구 통일로 189-1 영천시장,4,1,"4,403",,2,4,1,,,,,70,70,65,0,0,19,5,65,72,19,161,1,1,1,70,1,2,2,2,2,2,2,2,2,,1,3,1,4,1,2,1,2,1,2,1,,1,1,1,,,1,,1,1,1,1,1,,1,2,2,2,1,2,,
전통시장,등록,서울,서대문구,유진상가,서울특별시 서대문구 홍은동 48-84,서울특별시 서대문구 홍은동 통일로 484,4,1,"9,504",,1,1,1,,,,,80,80,80,0,0,0,0,80,82,0,162,1,1,1,80,1,2,2,2,2,2,2,2,1,1,1,3,1,4,1,2,1,1,1,1,1,,1,1,2,1,1,1,1,1,1,1,1,1,,1,2,2,2,2,1,1,과일
전통시장,등록,서울,서대문구,인왕시장,서울특별시 서대문구 홍제3동 298-7,서울특별시 서대문구 인왕시장길 24(홍제동),3,2,"5,280",1600,1,4,1,,,,,110,110,103,0,0,33,7,103,52,33,195,1,1,2,96,1,2,1,2,2,1,1,2,1,1,1,10,1,8,1,45,1,5,1,7,1,,1,1,1,,,1,,1,1,1,1,1,,2,2,2,2,1,2,,
